item_id,record_id,source_id,stage_owner,severity,status,issue_code,field,observed_value,detail,recommended_action,auto_recheck
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880007%25257Cocean-noudo.csv%252523row%25253D8%257CZn%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880007%257Cocean-noudo.csv%2523row%253D8%7CZn%7C,japan-gsj-marine-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CAs%257C|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CAs%7C,japan-gsj-marine-sediment,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CAs%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CAs%7C,japan-gsj-marine-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CCr%257C|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CCr%7C,japan-gsj-marine-sediment,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CCr%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CCr%7C,japan-gsj-marine-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CCu%257C|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CCu%7C,japan-gsj-marine-sediment,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CCu%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CCu%7C,japan-gsj-marine-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CHg%257C|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CHg%7C,japan-gsj-marine-sediment,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CHg%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CHg%7C,japan-gsj-marine-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CNi%257C|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CNi%7C,japan-gsj-marine-sediment,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CNi%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CNi%7C,japan-gsj-marine-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CPb%257C|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CPb%7C,japan-gsj-marine-sediment,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CPb%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CPb%7C,japan-gsj-marine-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CZn%257C|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CZn%7C,japan-gsj-marine-sediment,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-observation-v2%257Cjapan-gsj-marine-sediment%257Csrc-source-record-v2%25257Cjapan-gsj-marine-sediment%25257C880008%25257Cocean-noudo.csv%252523row%25253D9%257CZn%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cjapan-gsj-marine-sediment%7Csrc-source-record-v2%257Cjapan-gsj-marine-sediment%257C880008%257Cocean-noudo.csv%2523row%253D9%7CZn%7C,japan-gsj-marine-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-17A%25257CPANGAEA.950139.tab%252523row%25253D102%257CAs%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-17A%257CPANGAEA.950139.tab%2523row%253D102%7CAs%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-17A%25257CPANGAEA.950139.tab%252523row%25253D102%257CCr%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-17A%257CPANGAEA.950139.tab%2523row%253D102%7CCr%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-17A%25257CPANGAEA.950139.tab%252523row%25253D102%257CCu%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-17A%257CPANGAEA.950139.tab%2523row%253D102%7CCu%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-17A%25257CPANGAEA.950139.tab%252523row%25253D102%257CNi%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-17A%257CPANGAEA.950139.tab%2523row%253D102%7CNi%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-17A%25257CPANGAEA.950139.tab%252523row%25253D102%257CPb%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-17A%257CPANGAEA.950139.tab%2523row%253D102%7CPb%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-17A%25257CPANGAEA.950139.tab%252523row%25253D102%257CZn%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-17A%257CPANGAEA.950139.tab%2523row%253D102%7CZn%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-17E%25257CPANGAEA.950139.tab%252523row%25253D103%257CAs%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-17E%257CPANGAEA.950139.tab%2523row%253D103%7CAs%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-17E%25257CPANGAEA.950139.tab%252523row%25253D103%257CCr%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-17E%257CPANGAEA.950139.tab%2523row%253D103%7CCr%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-17E%25257CPANGAEA.950139.tab%252523row%25253D103%257CCu%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-17E%257CPANGAEA.950139.tab%2523row%253D103%7CCu%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-17E%25257CPANGAEA.950139.tab%252523row%25253D103%257CNi%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-17E%257CPANGAEA.950139.tab%2523row%253D103%7CNi%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-17E%25257CPANGAEA.950139.tab%252523row%25253D103%257CPb%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-17E%257CPANGAEA.950139.tab%2523row%253D103%7CPb%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-17E%25257CPANGAEA.950139.tab%252523row%25253D103%257CZn%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-17E%257CPANGAEA.950139.tab%2523row%253D103%7CZn%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-22E%25257CPANGAEA.950139.tab%252523row%25253D104%257CAs%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-22E%257CPANGAEA.950139.tab%2523row%253D104%7CAs%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-22E%25257CPANGAEA.950139.tab%252523row%25253D104%257CCr%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-22E%257CPANGAEA.950139.tab%2523row%253D104%7CCr%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-22E%25257CPANGAEA.950139.tab%252523row%25253D104%257CCu%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-22E%257CPANGAEA.950139.tab%2523row%253D104%7CCu%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-22E%25257CPANGAEA.950139.tab%252523row%25253D104%257CNi%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-22E%257CPANGAEA.950139.tab%2523row%253D104%7CNi%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-22E%25257CPANGAEA.950139.tab%252523row%25253D104%257CPb%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-22E%257CPANGAEA.950139.tab%2523row%253D104%7CPb%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-22E%25257CPANGAEA.950139.tab%252523row%25253D104%257CZn%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-22E%257CPANGAEA.950139.tab%2523row%253D104%7CZn%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-29G%25257CPANGAEA.950139.tab%252523row%25253D105%257CAs%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-29G%257CPANGAEA.950139.tab%2523row%253D105%7CAs%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-29G%25257CPANGAEA.950139.tab%252523row%25253D105%257CCr%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-29G%257CPANGAEA.950139.tab%2523row%253D105%7CCr%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-29G%25257CPANGAEA.950139.tab%252523row%25253D105%257CCu%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-29G%257CPANGAEA.950139.tab%2523row%253D105%7CCu%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-observation-v2%257Cpangaea-arabian-sea-sediment%257Csrc-source-record-v2%25257Cpangaea-arabian-sea-sediment%25257CTOM41-1-29G%25257CPANGAEA.950139.tab%252523row%25253D105%257CNi%257C|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-observation-v2%7Cpangaea-arabian-sea-sediment%7Csrc-source-record-v2%257Cpangaea-arabian-sea-sediment%257CTOM41-1-29G%257CPANGAEA.950139.tab%2523row%253D105%7CNi%7C,pangaea-arabian-sea-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
