record_id,source_record_id,sample_id,element_or_analyte,analyte_reported,value,unit,medium,material,measurement_basis,value_qualifier,missing_reason,detection_limit,detection_limit_unit,original_latitude_raw,original_longitude_raw,latitude,longitude,source_crs,coordinate_transform_method,coordinate_uncertainty_m,geologic_unit,analytical_method,method_family,digestion_or_extraction,laboratory,license,source_tier,source_id,dataset_title,dataset_doi,dataset_version,source_file,source_row,source_locator,file_sha256,sampled_at,sample_depth_min_m,sample_depth_max_m,grain_fraction,coordinate_evidence_scope,coordinate_policy_id,coordinate_latitude_field,coordinate_longitude_field,sample_type_raw,sample_type,sample_type_mapping_status,sample_type_missing_reason,geographic_context_raw,survey_area,map_sheet,cruise_track,lithology_raw,lithology,soil_horizon_raw,soil_horizon,sediment_environment,water_body_type,water_fraction,filtered_state,geologic_unit_raw,geologic_age_raw,tectonic_setting_raw,matched_geologic_unit,geology_map_source,geology_map_version,match_method,match_scale,boundary_distance_m,match_uncertainty,geology_missing_reason,method_scope,method_assignment_basis,preparation,analytical_technique,instrument,quantitation_limit,quantitation_limit_unit,reference_materials,method_source_locator,method_publication_id,method_missing_reason,citation_id_raw,publication_id,publication_doi,citation_text_raw,citation_scope,citation_assignment_basis,upstream_primary_source_id,citation_resolution_status,citation_missing_reason,access_status,research_use_status,license_url,license_scope,attribution_required,redistribution_status,terms_verified_at
rec-55f6d23a47aee3ae4ab36c1ec04d2284b5f08d58a6f2185fb140f3e8b69617ef,src-e4bffd3fd5db320c6a9d6a4e4c11d2656c82b661f87648f83bf04be577b84786,6,Cu,Cu,28.238,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.3763,127.8692,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=7;noudo.csv#row=7,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県具志川市天願 / 天願川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-a372d090d26fa07a7393d28b341a36806e67ef7cd9e9e2ee7e9e4ce43fd882e8,src-e4bffd3fd5db320c6a9d6a4e4c11d2656c82b661f87648f83bf04be577b84786,6,Ni,Ni,27.493,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.3763,127.8692,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=7;noudo.csv#row=7,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県具志川市天願 / 天願川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-916b30fc2e56880cae80c158ec0feba6d8be29aef9bdeaff815ecd143dacf50c,src-e4bffd3fd5db320c6a9d6a4e4c11d2656c82b661f87648f83bf04be577b84786,6,Zn,Zn,116.628,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.3763,127.8692,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=7;noudo.csv#row=7,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県具志川市天願 / 天願川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-3fadb810767760513529dc95953d408a69d463591374821e25375e7fbbb75bcd,src-2ebfd4485a7c803eccabcc27b7170c6097c0876f61f9cfb666d6a6da51bed09e,7,As,As,8.9,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.4561,127.9410,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=8;noudo.csv#row=8,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県国頭郡金武町並里 / 億首川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-3b2b021a5c68154b6a18264455af137f1c30b4c8960093cf2a218f8f19a0fb62,src-2ebfd4485a7c803eccabcc27b7170c6097c0876f61f9cfb666d6a6da51bed09e,7,Cu,Cu,8.664,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.4561,127.9410,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=8;noudo.csv#row=8,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県国頭郡金武町並里 / 億首川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-e05e77196bc8969ebd4168802d6a983dc491c37a728eb2482ec52b727fbb4103,src-2ebfd4485a7c803eccabcc27b7170c6097c0876f61f9cfb666d6a6da51bed09e,7,Ni,Ni,10.049,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.4561,127.9410,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=8;noudo.csv#row=8,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県国頭郡金武町並里 / 億首川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-87c3c4fae6d6df3376237b73d9dc3efb641919fd2533735f9f7222d7756b3823,src-2ebfd4485a7c803eccabcc27b7170c6097c0876f61f9cfb666d6a6da51bed09e,7,Zn,Zn,41.966,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.4561,127.9410,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=8;noudo.csv#row=8,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県国頭郡金武町並里 / 億首川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-5f589e9a13c777f6409a66db00e91bc0e09f686b6e539300996050106b9c709c,src-00871dfe4fabf047a330c5547290aa46175edf04c3c65045c864de642a84c11a,8,As,As,7.0,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.5208,128.0294,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=9;noudo.csv#row=9,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県名護市辺野古 / 辺野古川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-6a6f54550bb3d73e42717deccd5fa69a238dd662aa0cfcfda201c73d3bec45ad,src-00871dfe4fabf047a330c5547290aa46175edf04c3c65045c864de642a84c11a,8,Cu,Cu,15.850,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.5208,128.0294,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=9;noudo.csv#row=9,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県名護市辺野古 / 辺野古川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-78bb4dc8cd8380cb8f40e013ceef9fddbef14bcc6f570ee72f93123a8870d071,src-00871dfe4fabf047a330c5547290aa46175edf04c3c65045c864de642a84c11a,8,Ni,Ni,17.838,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.5208,128.0294,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=9;noudo.csv#row=9,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県名護市辺野古 / 辺野古川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-f7de318a24a2952e666fa94221fe5159d359b55ff3cbed8a8be427b2a5a3bcfa,src-00871dfe4fabf047a330c5547290aa46175edf04c3c65045c864de642a84c11a,8,Zn,Zn,45.195,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.5208,128.0294,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=9;noudo.csv#row=9,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県名護市辺野古 / 辺野古川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-bdec9cddeba65bd3c99d71ed2f4de8ba2d12c9333b6727543fd098b73f69f261,src-63af9a751146f3e27f008dbb3ac789340dc643c102e57911a72c662f8c624fa5,9,As,As,9.4,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.5988,127.9518,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=10;noudo.csv#row=10,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県名護市宇茂佐 / 屋部川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-b694056e9b95882888757ad667444cbff14e7de1894d90b3eced2ea7cda2671c,src-63af9a751146f3e27f008dbb3ac789340dc643c102e57911a72c662f8c624fa5,9,Cu,Cu,18.620,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.5988,127.9518,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=10;noudo.csv#row=10,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県名護市宇茂佐 / 屋部川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-a6af30b2765cbdd8dd03b4bb321580c7536816d0e5f122eab1473ab1e4b1746f,src-63af9a751146f3e27f008dbb3ac789340dc643c102e57911a72c662f8c624fa5,9,Ni,Ni,25.000,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.5988,127.9518,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=10;noudo.csv#row=10,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県名護市宇茂佐 / 屋部川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-550972b738ec8a9af3e22c927f3cda132d30268307a59a6bd15add37bc2682e4,src-63af9a751146f3e27f008dbb3ac789340dc643c102e57911a72c662f8c624fa5,9,Zn,Zn,62.770,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.5988,127.9518,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=10;noudo.csv#row=10,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県名護市宇茂佐 / 屋部川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-2c4f094eac996c15fb97d31f5750e250bf86eb525a03ee87f48ebc4d51166a4c,src-95ec4f84c6b06cb3d8439596d60d13be404f2c05f656e648ff8ff841367bb15e,10,As,As,7.5,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.6596,127.8999,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=11;noudo.csv#row=11,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県国頭郡本部町東 / 満名川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-11c63610520def84b9ff491bc0d93bac0acdf9774222179606c2a55e59b3611d,src-95ec4f84c6b06cb3d8439596d60d13be404f2c05f656e648ff8ff841367bb15e,10,Cu,Cu,27.740,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.6596,127.8999,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=11;noudo.csv#row=11,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県国頭郡本部町東 / 満名川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-68890ab8d8ec9274e938c96af97b34291e1779f30c457b31e4df3ced91f98d27,src-95ec4f84c6b06cb3d8439596d60d13be404f2c05f656e648ff8ff841367bb15e,10,Ni,Ni,31.720,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.6596,127.8999,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=11;noudo.csv#row=11,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県国頭郡本部町東 / 満名川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-bee2b1b96c1e659247f860559b3821869924c0d7e509b6a01c67e37a0e182663,src-95ec4f84c6b06cb3d8439596d60d13be404f2c05f656e648ff8ff841367bb15e,10,Zn,Zn,91.723,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.6596,127.8999,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=11;noudo.csv#row=11,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県国頭郡本部町東 / 満名川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-f32f359ea24c374a23f98f853541f98b18b45445ec9fcf9dac1b993482d94f3a,src-34d63c2cc28df735588b056e385a2bca0dc6645f900485b638bfaa514efb0182,11,As,As,10.6,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.6864,127.9752,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=12;noudo.csv#row=12,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県国頭郡今帰仁村仲宗根 / 大井川 / 0与論島,,0与論島,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-52d7aab5dfb180320a6a3f5ab8b09404da7aedc8f4150096433c110689c638c0,src-34d63c2cc28df735588b056e385a2bca0dc6645f900485b638bfaa514efb0182,11,Cu,Cu,35.693,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.6864,127.9752,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=12;noudo.csv#row=12,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県国頭郡今帰仁村仲宗根 / 大井川 / 0与論島,,0与論島,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-daf0040c57ee273c9cea27046cd5d738955e3d109b56045392994ca41c96353d,src-34d63c2cc28df735588b056e385a2bca0dc6645f900485b638bfaa514efb0182,11,Ni,Ni,35.382,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.6864,127.9752,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=12;noudo.csv#row=12,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県国頭郡今帰仁村仲宗根 / 大井川 / 0与論島,,0与論島,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
