record_id,source_record_id,sample_id,element_or_analyte,value,unit,medium,measurement_basis,value_qualifier,detection_limit,detection_limit_unit,latitude,longitude,source_crs,coordinate_uncertainty_m,geologic_unit,analytical_method,digestion_or_extraction,laboratory,license,source_tier,source_id,source_locator,sampled_at,sample_depth_min_m,sample_depth_max_m,grain_fraction,sample_type_raw,sample_type,sample_type_mapping_status,sample_type_missing_reason,geographic_context_raw,survey_area,map_sheet,cruise_track,lithology_raw,lithology,soil_horizon_raw,soil_horizon,sediment_environment,water_body_type,water_fraction,filtered_state,geologic_unit_raw,geologic_age_raw,tectonic_setting_raw,matched_geologic_unit,geology_map_source,geology_map_version,match_method,match_scale,boundary_distance_m,match_uncertainty,geology_missing_reason,method_scope,method_assignment_basis,preparation,analytical_technique,instrument,quantitation_limit,quantitation_limit_unit,reference_materials,method_source_locator,method_publication_id,method_missing_reason,citation_id_raw,publication_id,publication_doi,citation_text_raw,citation_scope,citation_assignment_basis,upstream_primary_source_id,citation_resolution_status,citation_missing_reason,access_status,research_use_status,license_url,license_scope,attribution_required,redistribution_status,terms_verified_at
rec-3f60581ea689fc276e9adba8c87598e446549f030e907f5f9ce971d10f727889,src-6f38798a24f5077429f6a69c414684c81b79607633e1124242c2de6411314370,N24E15C5,As,4.22,mg/kg,soil,total_selected_<2mm_subsoil,,0.2,mg/kg,35.27,25.2,EPSG:4326,,,quadrupole ICP-MS,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-subsoil,C_icpadd_data_2v5_9Feb06.csv#row=7,,,,<2 mm,residual lower-horizon subsoil; 25 cm layer within 50-200 cm depth range,soil_subsoil,dataset_constant,,,,,,,,,subsoil,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,quadrupole ICP-MS,,,,,C_icpadd_data_2v5_9Feb06.csv#row=7,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-efd171b31034c0e8f57f574b46d79f63b25b1e1658a879d45ee76ca7ec1d1484,src-6f38798a24f5077429f6a69c414684c81b79607633e1124242c2de6411314370,N24E15C5,Cu,11,mg/kg,soil,total_selected_<2mm_subsoil,,0.01,mg/kg,35.27,25.2,EPSG:4326,,,quadrupole ICP-MS,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-subsoil,C_icpadd_data_2v5_9Feb06.csv#row=7,,,,<2 mm,residual lower-horizon subsoil; 25 cm layer within 50-200 cm depth range,soil_subsoil,dataset_constant,,,,,,,,,subsoil,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,quadrupole ICP-MS,,,,,C_icpadd_data_2v5_9Feb06.csv#row=7,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-b98eebb28dadfbc9538a2738edc9c3767a3ace62ae8f3e37a472bb27b2b3a174,src-9bcf380eb9caba4faa31493736ca2d54d5d0d366c121b56822cb2a2727e26568,N24E16C3,As,8.73,mg/kg,soil,total_selected_<2mm_subsoil,,0.2,mg/kg,35.19,26.1,EPSG:4326,,,quadrupole ICP-MS,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-subsoil,C_icpadd_data_2v5_9Feb06.csv#row=8,,,,<2 mm,residual lower-horizon subsoil; 25 cm layer within 50-200 cm depth range,soil_subsoil,dataset_constant,,,,,,,,,subsoil,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,quadrupole ICP-MS,,,,,C_icpadd_data_2v5_9Feb06.csv#row=8,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-aa6b0043d2f226362b55a734453ce954f6d1a48f907a76f5923004a2507870d4,src-9bcf380eb9caba4faa31493736ca2d54d5d0d366c121b56822cb2a2727e26568,N24E16C3,Cu,15,mg/kg,soil,total_selected_<2mm_subsoil,,0.01,mg/kg,35.19,26.1,EPSG:4326,,,quadrupole ICP-MS,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-subsoil,C_icpadd_data_2v5_9Feb06.csv#row=8,,,,<2 mm,residual lower-horizon subsoil; 25 cm layer within 50-200 cm depth range,soil_subsoil,dataset_constant,,,,,,,,,subsoil,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,quadrupole ICP-MS,,,,,C_icpadd_data_2v5_9Feb06.csv#row=8,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-57504a5edc5ae139f7666ad38b4e23b8c16be7aca0aaac922c395379524cbca4,src-54a7ef4e62a92da0da4402eb3f6846635edbf699ec982c8398cadb6fdb0c2a78,N25E08C1,As,5.27,mg/kg,soil,total_selected_<2mm_subsoil,,0.2,mg/kg,37.48,13.75,EPSG:4326,,,quadrupole ICP-MS,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-subsoil,C_icpadd_data_2v5_9Feb06.csv#row=9,,,,<2 mm,residual lower-horizon subsoil; 25 cm layer within 50-200 cm depth range,soil_subsoil,dataset_constant,,,,,,,,,subsoil,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,quadrupole ICP-MS,,,,,C_icpadd_data_2v5_9Feb06.csv#row=9,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-2cefb59236050d3f8b9ed91bd2a1e5ffccdd862428f3a8ea3c6e90b337efdfd3,src-54a7ef4e62a92da0da4402eb3f6846635edbf699ec982c8398cadb6fdb0c2a78,N25E08C1,Cu,7.73,mg/kg,soil,total_selected_<2mm_subsoil,,0.01,mg/kg,37.48,13.75,EPSG:4326,,,quadrupole ICP-MS,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-subsoil,C_icpadd_data_2v5_9Feb06.csv#row=9,,,,<2 mm,residual lower-horizon subsoil; 25 cm layer within 50-200 cm depth range,soil_subsoil,dataset_constant,,,,,,,,,subsoil,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,quadrupole ICP-MS,,,,,C_icpadd_data_2v5_9Feb06.csv#row=9,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-f90a2402121ba5f4f96a9fb5220b30ffdd38d826d3ba316c723a12fe38da2d61,src-066760d69678d06ff6fd54a11ab608bcef18f17cd0a939fd2af242dbcd343cfc,N30E02H2,Cu,3.7,mg/kg,soil,mild_nitric_acid_leachable_humus,,0.3,mg/kg,44.96,2.03,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=4,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=4,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-118dc8bc0884fc978f377249e63748ad369a0ba8260ed82313bacf42ca330754,src-066760d69678d06ff6fd54a11ab608bcef18f17cd0a939fd2af242dbcd343cfc,N30E02H2,Ni,2.1,mg/kg,soil,mild_nitric_acid_leachable_humus,,0.3,mg/kg,44.96,2.03,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=4,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=4,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-b5fa2c8dd81423b1ac5997e7698f6e71817c972641bc6828e7bc031f5e4d656e,src-066760d69678d06ff6fd54a11ab608bcef18f17cd0a939fd2af242dbcd343cfc,N30E02H2,Zn,15.2,mg/kg,soil,mild_nitric_acid_leachable_humus,,1,mg/kg,44.96,2.03,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=4,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=4,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-7822f98d4aa40a9e878cd2a48f39484c2691c0c17ccf126840e099ee6b9d3eb8,src-6bc1f72df4d15e03317dd62f401af54c7173adc40b609df8fdf15b030fb0acd0,N30E02H5,Cu,3.1,mg/kg,soil,mild_nitric_acid_leachable_humus,,0.3,mg/kg,44.71,3.38,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=5,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=5,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-94c6ec69855f2729ea7bf42a2724706e8936c85519ec4a3a3977c035732ece39,src-6bc1f72df4d15e03317dd62f401af54c7173adc40b609df8fdf15b030fb0acd0,N30E02H5,Ni,1.9,mg/kg,soil,mild_nitric_acid_leachable_humus,,0.3,mg/kg,44.71,3.38,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=5,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=5,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-1464cd9029d6f9c5e032a2dec9c5a2119e53cf3c201d96862916668a7a9453a4,src-6bc1f72df4d15e03317dd62f401af54c7173adc40b609df8fdf15b030fb0acd0,N30E02H5,Zn,19.8,mg/kg,soil,mild_nitric_acid_leachable_humus,,1,mg/kg,44.71,3.38,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=5,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=5,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-875b6388f2c7d3aa5e0f70ce6548d1b3f77db2babeb3943c7ee372f45dd0ce61,src-1a95874b71ae1067ec4ba5b816f5a86206125a784207fb50ac1b7c9cc2d7f7d1,N30E04H2,Cu,8.4,mg/kg,soil,mild_nitric_acid_leachable_humus,,0.3,mg/kg,44.67,6.65,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=6,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=6,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-4d44bcee13a64753c9033f38f4313075ee86b011a85be29f04e924740b510150,src-1a95874b71ae1067ec4ba5b816f5a86206125a784207fb50ac1b7c9cc2d7f7d1,N30E04H2,Ni,9.1,mg/kg,soil,mild_nitric_acid_leachable_humus,,0.3,mg/kg,44.67,6.65,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=6,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=6,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-c051816f698f5b4389029dd5e96b295a646110166c7710606f96ecf78707eb4c,src-1a95874b71ae1067ec4ba5b816f5a86206125a784207fb50ac1b7c9cc2d7f7d1,N30E04H2,Zn,36.2,mg/kg,soil,mild_nitric_acid_leachable_humus,,1,mg/kg,44.67,6.65,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=6,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=6,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-f4becae44b99fd9f8cdfb54fd9e69a24438ec93879dc415e39d94d0b5def0ce9,src-e3ae8b090ff0db518aab2b406cc91013eed1cc3706b055d5a26eb22727775148,N30E06H5,Cu,23.1,mg/kg,soil,mild_nitric_acid_leachable_humus,,0.3,mg/kg,44.18,10.13,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=7,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=7,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-94d19842979892a2f2d14ecdb7d1dc67c2c4d8ff0e384ae09ab666533b8bf772,src-e3ae8b090ff0db518aab2b406cc91013eed1cc3706b055d5a26eb22727775148,N30E06H5,Ni,13.9,mg/kg,soil,mild_nitric_acid_leachable_humus,,0.3,mg/kg,44.18,10.13,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=7,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=7,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-0117cc21717f995148101dbf92785ad8c8e1a66cce796b47c2f8612c96627908,src-e3ae8b090ff0db518aab2b406cc91013eed1cc3706b055d5a26eb22727775148,N30E06H5,Zn,72.6,mg/kg,soil,mild_nitric_acid_leachable_humus,,1,mg/kg,44.18,10.13,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=7,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=7,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-e6dfbe07e70b6109e61d65da0b913031a380d7ee24b1d68fc9b6117729cf9184,src-568934211ab75c58c3414d9671614a3b954e3cb3f3aca9ebbfd201d9941a19de,N30W01H2,Cu,1,mg/kg,soil,mild_nitric_acid_leachable_humus,,0.3,mg/kg,44.43,-0.78,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=8,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=8,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-98c3423cd08522c65de052269ca6877bdcafc6ff22a2e35645f0697c3fb181dc,src-568934211ab75c58c3414d9671614a3b954e3cb3f3aca9ebbfd201d9941a19de,N30W01H2,Ni,0.7,mg/kg,soil,mild_nitric_acid_leachable_humus,,0.3,mg/kg,44.43,-0.78,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=8,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=8,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-43c6d6a38a6e6d49dc7ebb4378cd4167afb815c26e13517a81994799d513145e,src-568934211ab75c58c3414d9671614a3b954e3cb3f3aca9ebbfd201d9941a19de,N30W01H2,Zn,5.8,mg/kg,soil,mild_nitric_acid_leachable_humus,,1,mg/kg,44.43,-0.78,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=8,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=8,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-f541b62c0ba033e429321439f04e5f377b8fa834d6b86742b5da2645866ee91d,src-346bc0540006c6416a00ddc1b41e36052dbf39c83888477b9a9b5c9bd6d1c1cb,N30W01H5,Cu,0.6,mg/kg,soil,mild_nitric_acid_leachable_humus,,0.3,mg/kg,44.26,-0.09,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=9,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=9,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-211be4150bb74db016d3f069daad0df7ace174d781b94d053383de6e2e5f4ed8,src-346bc0540006c6416a00ddc1b41e36052dbf39c83888477b9a9b5c9bd6d1c1cb,N30W01H5,Ni,0.15,mg/kg,soil,mild_nitric_acid_leachable_humus,,0.3,mg/kg,44.26,-0.09,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=9,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=9,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-a077bd0b4f9f727975d44e52b7063939a00c0e911b3a7711dc0942734bfd7a01,src-346bc0540006c6416a00ddc1b41e36052dbf39c83888477b9a9b5c9bd6d1c1cb,N30W01H5,Zn,3.5,mg/kg,soil,mild_nitric_acid_leachable_humus,,1,mg/kg,44.26,-0.09,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=9,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=9,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-44264af143fe44d71d9c9c4d812182c9d8fa8cf934277ccac40933ce184617f8,src-60ae12b093ef11585a664e86fd1176b743b9bc0979fdcccf13b162ed3bfc6fd4,N31E01H1,Cu,3.1,mg/kg,soil,mild_nitric_acid_leachable_humus,,0.3,mg/kg,46.11,1.43,EPSG:4326,,,ICP-MS,4.5% HNO3 ultrasonic extraction for 90 minutes,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-humus,H_icp_data_2v2_11Mar04.csv#row=10,,,,source humus material,humus / organic horizon where present,soil_humus,dataset_constant,,,,,,,,,organic_horizon,,,,,,,,,,,,,,,not_reported,file,source_file_method_constant,,ICP-MS,,,,,H_icp_data_2v2_11Mar04.csv#row=10,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
