record_id,source_record_id,sample_id,element_or_analyte,analyte_reported,value,unit,medium,material,measurement_basis,value_qualifier,missing_reason,detection_limit,detection_limit_unit,original_latitude_raw,original_longitude_raw,latitude,longitude,source_crs,coordinate_transform_method,coordinate_uncertainty_m,geologic_unit,analytical_method,method_family,digestion_or_extraction,laboratory,license,source_tier,source_id,dataset_title,dataset_doi,dataset_version,source_file,source_row,source_locator,file_sha256,sampled_at,sample_depth_min_m,sample_depth_max_m,grain_fraction,coordinate_evidence_scope,coordinate_policy_id,coordinate_latitude_field,coordinate_longitude_field,sample_type_raw,sample_type,sample_type_mapping_status,sample_type_missing_reason,geographic_context_raw,survey_area,map_sheet,cruise_track,lithology_raw,lithology,soil_horizon_raw,soil_horizon,sediment_environment,water_body_type,water_fraction,filtered_state,geologic_unit_raw,geologic_age_raw,tectonic_setting_raw,matched_geologic_unit,geology_map_source,geology_map_version,match_method,match_scale,boundary_distance_m,match_uncertainty,geology_missing_reason,method_scope,method_assignment_basis,preparation,analytical_technique,instrument,quantitation_limit,quantitation_limit_unit,reference_materials,method_source_locator,method_publication_id,method_missing_reason,citation_id_raw,publication_id,publication_doi,citation_text_raw,citation_scope,citation_assignment_basis,upstream_primary_source_id,citation_resolution_status,citation_missing_reason,access_status,research_use_status,license_url,license_scope,attribution_required,redistribution_status,terms_verified_at
rec-a0f23d5c374e11a06015dd8a90ce1ade20b717b651611f5156c0dbdb10c87989,src-d69b780316c9ee0ca53dd14507d217bc9fd8ed32bcd0dbc8a29747bb17b459a8,s_57492-10             [23103],Cr,Cr,164,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-68.8361969,77.9311981,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,40,2026-06-RZZ9VM_ANTARCTICA.csv#row=40,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / EASTERN ANTARCTICA / RAUER ISLANDS,,,,"SCHIST, HORNBLENDE-2-PYROXENE [23103]",,,,,,,,,PROTEROZOIC [23103],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-ef225f525d0fc17f20eaf793c0d98388ea2980f6061b6eacfff54a30ff09f9cf,src-0a7b18d1d84a48906dc7b087329c1f98fabf27150a74b03434a2593ce02b29f3,s_57493-4              [23103],Cr,Cr,211,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-68.8356018,77.9246979,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,41,2026-06-RZZ9VM_ANTARCTICA.csv#row=41,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / EASTERN ANTARCTICA / RAUER ISLANDS,,,,"SCHIST, HORNBLENDE-2-PYROXENE [23103]",,,,,,,,,PROTEROZOIC [23103],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-e089094553491c4cec1a3cfa33efa6c2ddaa5f6e3ed31ab8645a34a2dbc16df8,src-93a6ee0c9c9d042e0a4103db3736ebb73977bd60acdc0f8137a777965f53fe6c,s_GX 036 [24614],Cu,Cu,11,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-73.2728,166.3095,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,135,2026-06-RZZ9VM_ANTARCTICA.csv#row=135,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / TRANSANTARCTIC MOUNTAINS / NORTHERN VICTORIA LAND,,,,AMPHIBOLITE [24614],,,,,,,,,CAMBRIAN [24614],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-5142a0abe7f248f14daf18bd9b31845dca4e641e5e61d12741f0e3f483d7133f,src-93a6ee0c9c9d042e0a4103db3736ebb73977bd60acdc0f8137a777965f53fe6c,s_GX 036 [24614],Zn,Zn,54,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-73.2728,166.3095,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,135,2026-06-RZZ9VM_ANTARCTICA.csv#row=135,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / TRANSANTARCTIC MOUNTAINS / NORTHERN VICTORIA LAND,,,,AMPHIBOLITE [24614],,,,,,,,,CAMBRIAN [24614],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-ddc9b614bce339259b5d8324077786896f870209c027b572e6479d026d32664f,src-0c24cca06ec9df01e51f44e96b07f7946da5933eb9480fa82a76babfe20edf2d,s_GX 039 [24614],Cu,Cu,133,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-73.2728,166.3095,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,136,2026-06-RZZ9VM_ANTARCTICA.csv#row=136,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / TRANSANTARCTIC MOUNTAINS / NORTHERN VICTORIA LAND,,,,AMPHIBOLITE [24614],,,,,,,,,CAMBRIAN [24614],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-fcc7665021d2056e939f9e00e229d1d52dd595b0f189b4d1cea24fbd4398439f,src-0c24cca06ec9df01e51f44e96b07f7946da5933eb9480fa82a76babfe20edf2d,s_GX 039 [24614],Zn,Zn,79,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-73.2728,166.3095,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,136,2026-06-RZZ9VM_ANTARCTICA.csv#row=136,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / TRANSANTARCTIC MOUNTAINS / NORTHERN VICTORIA LAND,,,,AMPHIBOLITE [24614],,,,,,,,,CAMBRIAN [24614],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-6aa183cf4dcab7f36ae0293f9fbcc219f2b505a2e7a641c5d5f447eb9108e3c5,src-9cd31a8542d126087fd56c71f33ef428edf38413be6806b3ca646fcf5c1ae962,s_GX 041 [24614],Cu,Cu,93,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-73.2733,166.3111,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,137,2026-06-RZZ9VM_ANTARCTICA.csv#row=137,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / TRANSANTARCTIC MOUNTAINS / NORTHERN VICTORIA LAND,,,,AMPHIBOLITE [24614],,,,,,,,,CAMBRIAN [24614],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-d732453a3fd33a0f5e45e2add1434dedfe90794dd14e1d3983ed528bbd744ffb,src-9cd31a8542d126087fd56c71f33ef428edf38413be6806b3ca646fcf5c1ae962,s_GX 041 [24614],Zn,Zn,88,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-73.2733,166.3111,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,137,2026-06-RZZ9VM_ANTARCTICA.csv#row=137,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / TRANSANTARCTIC MOUNTAINS / NORTHERN VICTORIA LAND,,,,AMPHIBOLITE [24614],,,,,,,,,CAMBRIAN [24614],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-c365b1184acc0e21b5443777b8d8b63ff5fc585c2a1a403da251f6476f1b6ec4,src-a53e45383b1fabedf5b100ae0a1de954639ba2b933be6dd11d248c8c87ba4976,s_546-7 [9982],As,As,2.5,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-70,-80,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,221,2026-06-RZZ9VM_ANTARCTICA.csv#row=221,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / EASTERN ANTARCTICA / VESTFOLD HILLS,,,,SANNAITE [9982],,,,,,,,,PROTEROZOIC [9982],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-8ffe01bf35a5a1c9f4b4b9602d5128d0fadb32957b09c204d53904cd410ef6f7,src-c28cab409ec7ecb67fc2792c9b01e12b1767f6174765e6af93dc845c7bae066c,s_572-5 [9982],As,As,2.5,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-70,-80,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,222,2026-06-RZZ9VM_ANTARCTICA.csv#row=222,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / EASTERN ANTARCTICA / VESTFOLD HILLS,,,,SANNAITE [9982],,,,,,,,,PROTEROZOIC [9982],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-297b5969d76a3577427e9bc8712a8f729a96a0f654c5a0318b2621a82eb07f49,src-fb3d3671defab5e7195520e3cfcfa2e5a2d18cfea3e7eaec319909998a5443d5,s_552-4D [9982],As,As,1.5,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-70,-80,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,223,2026-06-RZZ9VM_ANTARCTICA.csv#row=223,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / EASTERN ANTARCTICA / VESTFOLD HILLS,,,,SANNAITE [9982],,,,,,,,,PROTEROZOIC [9982],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-6db339b527026eb486664ecdd6e9275498cd4e947a08445b5ace11b9eb7015a9,src-2f03fe5007a3d0b348b037bdeb571b33f9b758741747fca0790bd3914db7e0ee,s_546-8 [9982],As,As,1,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-70,-80,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,224,2026-06-RZZ9VM_ANTARCTICA.csv#row=224,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / EASTERN ANTARCTICA / VESTFOLD HILLS,,,,DAMTJERNITE [9982],,,,,,,,,PROTEROZOIC [9982],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-071a696e46b0aa2a398510081706bea1f8d6ca156c5644c0a4489454f5e939f4,src-271c71e0a70a9b15d3e0dac6d1024502f60e1b6b2728dc9dabfec0c1136d16a9,s_552-4A [9982],As,As,5,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-70,-80,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,225,2026-06-RZZ9VM_ANTARCTICA.csv#row=225,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / EASTERN ANTARCTICA / VESTFOLD HILLS,,,,DAMTJERNITE [9982],,,,,,,,,PROTEROZOIC [9982],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-38683763e90c37fbd16f9c22906c26a2b6d70b6229e2e76f975534a9fb07437c,src-58f0f33232eb09e90ea925a28403b43aa642fed47eb994e8fca88ed30a180ff5,s_583-1 [9982],As,As,1,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-70,-80,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,226,2026-06-RZZ9VM_ANTARCTICA.csv#row=226,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / EASTERN ANTARCTICA / VESTFOLD HILLS,,,,DAMTJERNITE [9982],,,,,,,,,PROTEROZOIC [9982],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-15918f238398c3de8f115bdbbafd31a735caefb62172f95b62d7027f57b307c2,src-aee474a31704b219ebb9a6dbddeb7c7b1078980e34600bf7706bc7f63ce3d244,s_572-12 [9982],As,As,1,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-70,-80,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,227,2026-06-RZZ9VM_ANTARCTICA.csv#row=227,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / EASTERN ANTARCTICA / VESTFOLD HILLS,,,,DAMTJERNITE [9982],,,,,,,,,PROTEROZOIC [9982],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-756ae5c89d3599b4bd0fe3ff77604f9b754e4ddf97dc81d91e99f9e075ae3dbc,src-ab9e51c8811493013dac080383b6700dba96c6a0d4b3b80997b86f5c288c16a2,s_583-2 [9982],As,As,1,ppm,rock,,GEOROC_precompiled_selected_value,,,,,-70,-80,,,,,,,,,,,CC-BY-SA-4.0,official_curated,georoc-antarctica-intraplate,GEOROC Compilation: Intraplate Volcanic Rocks — Antarctica member,10.25625/RZZ9VM,12.0,2026-06-RZZ9VM_ANTARCTICA.csv,228,2026-06-RZZ9VM_ANTARCTICA.csv#row=228,cdcc0d010f65d1a5d6ba357411a4d6a98d2f9ea3911de22a70bb26cc602b0492,,,,,,,,,WR,rock_whole_rock,dataset_constant,,ANTARCTICA / EASTERN ANTARCTICA / VESTFOLD HILLS,,,,DAMTJERNITE [9982],,,,,,,,,PROTEROZOIC [9982],INTRAPLATE VOLCANICS,,,,,,,,not_reported,,,,,,,,,,,winning_method_not_encoded_in_precompiled_member,,,,"[""DIGIS Team (2026). GEOROC Compilation: Intraplate Volcanic Rocks, Version 12.0. GRO.data. https://doi.org/10.25625/RZZ9VM""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
