sample_key,sample_id,source_ids,medium,sample_type,latitude,longitude,coordinate_status,latitude_band,lithology,matched_geologic_unit,geologic_unit_id,sediment_environment,water_body_type,grain_fraction,sample_depth_min_m,sample_depth_max_m,sampled_at_min,sampled_at_max,n_elements,elements,n_records
pangaea-north-africa-soil::SC-21,SC-21,pangaea-north-africa-soil,soil,soil_surface,27.01,14.46,canonical_wgs84,subtropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-24,SC-24,pangaea-north-africa-soil,soil,soil_surface,27.01,14.46,canonical_wgs84,subtropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-31,SC-31,pangaea-north-africa-soil,soil,soil_surface,29.0,21.5,canonical_wgs84,subtropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-32,SC-32,pangaea-north-africa-soil,soil,soil_surface,29.0,21.5,canonical_wgs84,subtropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-41,SC-41,pangaea-north-africa-soil,soil,soil_surface,16.99,8.08,canonical_wgs84,tropical,,GLiM:6:sc,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-49,SC-49,pangaea-north-africa-soil,soil,soil_surface,15.67,-13.26,canonical_wgs84,tropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-5,SC-5,pangaea-north-africa-soil,soil,soil_surface,30.67,11.73,canonical_wgs84,subtropical,,GLiM:6:sc,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-50,SC-50,pangaea-north-africa-soil,soil,soil_surface,15.67,-13.26,canonical_wgs84,tropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-51,SC-51,pangaea-north-africa-soil,soil,soil_surface,15.67,-13.26,canonical_wgs84,tropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-56,SC-56,pangaea-north-africa-soil,soil,soil_surface,17.02,-3.08,canonical_wgs84,tropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-62,SC-62,pangaea-north-africa-soil,soil,soil_surface,16.33,-3.57,canonical_wgs84,tropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-63,SC-63,pangaea-north-africa-soil,soil,soil_surface,16.33,-3.57,canonical_wgs84,tropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-65,SC-65,pangaea-north-africa-soil,soil,soil_surface,15.82,6.76,canonical_wgs84,tropical,,GLiM:6:sc,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-68,SC-68,pangaea-north-africa-soil,soil,soil_surface,21.99,5.64,canonical_wgs84,tropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-7,SC-7,pangaea-north-africa-soil,soil,soil_surface,30.67,11.73,canonical_wgs84,subtropical,,GLiM:6:sc,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-71,SC-71,pangaea-north-africa-soil,soil,soil_surface,29.3,1.22,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-72,SC-72,pangaea-north-africa-soil,soil,soil_surface,24.2,0.67,canonical_wgs84,subtropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-73,SC-73,pangaea-north-africa-soil,soil,soil_surface,22.25,1.13,canonical_wgs84,tropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-74,SC-74,pangaea-north-africa-soil,soil,soil_surface,20.0,0.92,canonical_wgs84,tropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-75,SC-75,pangaea-north-africa-soil,soil,soil_surface,19.83,0.92,canonical_wgs84,tropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-8,SC-8,pangaea-north-africa-soil,soil,soil_surface,30.67,11.73,canonical_wgs84,subtropical,,GLiM:6:sc,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-97,SC-97,pangaea-north-africa-soil,soil,soil_surface,16.97,7.99,canonical_wgs84,tropical,,GLiM:6:sc,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-98,SC-98,pangaea-north-africa-soil,soil,soil_surface,16.97,7.99,canonical_wgs84,tropical,,GLiM:6:sc,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-north-africa-soil::SC-99,SC-99,pangaea-north-africa-soil,soil,soil_surface,30.0,31.0,canonical_wgs84,subtropical,,GLiM:1:su,,,,<20 µm fine silt-clay fraction,,,,,4,As;Cu;Ni;Zn,4
pangaea-south-china-sea-sediment::Beibuwan_Bay-B22,Beibuwan_Bay-B22,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,20.6,108.0833,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Beibuwan_Bay-B36,Beibuwan_Bay-B36,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,20.3667,109.5,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Beibuwan_Bay-B39,Beibuwan_Bay-B39,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,20.1333,108.3333,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Beibuwan_Bay-B55,Beibuwan_Bay-B55,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,19.6667,107.8667,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Beibuwan_Bay-B61,Beibuwan_Bay-B61,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,19.5,107.1667,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Beibuwan_Bay-B78,Beibuwan_Bay-B78,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,18.9667,107.8667,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Borneo-NS88-44,Borneo-NS88-44,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,5.8178,114.6511,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Borneo-NS88-62,Borneo-NS88-62,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,4.4036,113.3361,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Borneo-NS88-68,Borneo-NS88-68,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,4.5661,113.0972,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Borneo-S052,Borneo-S052,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,7.25,115.5,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Borneo-S053,Borneo-S053,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,7.5,116.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Hainan_Island-S003,Hainan_Island-S003,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,20.0,112.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Hainan_Island-S009,Hainan_Island-S009,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,18.0,110.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Indochina-NS90-68,Indochina-NS90-68,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,8.3703,107.3828,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Indochina-NS90-70,Indochina-NS90-70,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,8.8669,108.665,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Indochina-S013,Indochina-S013,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,16.0,110.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Indochina-S016,Indochina-S016,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,15.0,110.5,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Indochina-S029,Indochina-S029,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,11.0,110.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Nansha_Island-S018,Nansha_Island-S018,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,15.0,111.5,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Nansha_Island-S021,Nansha_Island-S021,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,14.0,113.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Nansha_Island-S024,Nansha_Island-S024,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,12.0,112.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Nansha_Island-S031,Nansha_Island-S031,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,10.5,111.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Nansha_Island-S033,Nansha_Island-S033,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,10.0,112.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Nansha_Island-S035,Nansha_Island-S035,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,9.5,113.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Nansha_Island-S043,Nansha_Island-S043,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,7.5,111.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Nansha_Island-S047,Nansha_Island-S047,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,7.25,113.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Nansha_Island-S057,Nansha_Island-S057,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,11.0,115.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Northeast_Basin-105,Northeast_Basin-105,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,18.905,119.7097,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Northeast_Basin-165,Northeast_Basin-165,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,18.34,117.5333,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Northeast_Basin-185,Northeast_Basin-185,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,17.0117,117.8267,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Northeast_Basin-92,Northeast_Basin-92,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,19.565,120.155,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Northeast_Basin-94,Northeast_Basin-94,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,19.2917,118.53,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Northwest_Basin-S007,Northwest_Basin-S007,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,18.0,114.0,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Philippine-198,Philippine-198,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,16.1767,118.67,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Philippine-208,Philippine-208,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,15.9017,118.6667,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Philippine-254,Philippine-254,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,14.4917,118.995,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Philippine-295,Philippine-295,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,13.205,118.3833,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Philippine-307,Philippine-307,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,12.65,117.03,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Philippine-320,Philippine-320,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,13.3967,118.3917,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Sunda_Shelf-NS89-61,Sunda_Shelf-NS89-61,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,4.0725,109.0661,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Sunda_Shelf-NS90-40,Sunda_Shelf-NS90-40,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,6.1361,108.6278,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Sunda_Shelf-NS90-54,Sunda_Shelf-NS90-54,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,6.8536,107.1594,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Sunda_Shelf-NS90-57,Sunda_Shelf-NS90-57,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,5.3339,106.8756,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
pangaea-south-china-sea-sediment::Sunda_Shelf-NS90-59,Sunda_Shelf-NS90-59,pangaea-south-china-sea-sediment,sediment,sediment_marine_surface,4.5586,105.2847,canonical_wgs84,tropical,,,,marine,,bulk sediment,0.0,0.0,,,5,Cr;Cu;Ni;Pb;Zn,5
usgs-conus-soil::C-312326,C-312326,usgs-conus-soil,soil,soil_topsoil,33.8135,-94.0501,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312327,C-312327,usgs-conus-soil,soil,soil_topsoil,35.8657,-90.245,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312328,C-312328,usgs-conus-soil,soil,soil_topsoil,36.2036,-94.0901,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312329,C-312329,usgs-conus-soil,soil,soil_topsoil,36.4643,-90.8315,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312330,C-312330,usgs-conus-soil,soil,soil_topsoil,34.0539,-94.0363,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312332,C-312332,usgs-conus-soil,soil,soil_topsoil,35.9428,-91.565,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312333,C-312333,usgs-conus-soil,soil,soil_topsoil,36.3098,-93.373,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312334,C-312334,usgs-conus-soil,soil,soil_topsoil,36.4789,-91.6528,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312335,C-312335,usgs-conus-soil,soil,soil_topsoil,33.8287,-93.3677,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/12/08,07/12/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312336,C-312336,usgs-conus-soil,soil,soil_topsoil,35.5613,-93.9153,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312337,C-312337,usgs-conus-soil,soil,soil_topsoil,35.085,-93.4069,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312338,C-312338,usgs-conus-soil,soil,soil_topsoil,36.4582,-94.3851,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312340,C-312340,usgs-conus-soil,soil,soil_topsoil,35.5779,-92.1308,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312341,C-312341,usgs-conus-soil,soil,soil_topsoil,36.3851,-93.6828,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312342,C-312342,usgs-conus-soil,soil,soil_topsoil,34.9823,-92.8768,canonical_wgs84,subtropical,,GLiM:5:sm,,,,<2 mm,0.0,0.05,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312348,C-312348,usgs-conus-soil,soil,soil_topsoil,35.4685,-90.4141,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312349,C-312349,usgs-conus-soil,soil,soil_topsoil,35.0471,-90.4446,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312350,C-312350,usgs-conus-soil,soil,soil_topsoil,36.0753,-92.5572,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312351,C-312351,usgs-conus-soil,soil,soil_topsoil,35.0649,-93.3922,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312352,C-312352,usgs-conus-soil,soil,soil_topsoil,34.9936,-91.7811,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312353,C-312353,usgs-conus-soil,soil,soil_topsoil,34.6569,-94.0804,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312354,C-312354,usgs-conus-soil,soil,soil_topsoil,35.1942,-91.0489,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312356,C-312356,usgs-conus-soil,soil,soil_topsoil,35.3977,-91.551,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312357,C-312357,usgs-conus-soil,soil,soil_topsoil,35.3006,-91.1102,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312358,C-312358,usgs-conus-soil,soil,soil_topsoil,35.3237,-90.5832,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312359,C-312359,usgs-conus-soil,soil,soil_topsoil,35.392,-92.7142,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/09/08,07/09/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312360,C-312360,usgs-conus-soil,soil,soil_topsoil,36.2553,-92.7958,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/02/08,07/02/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312361,C-312361,usgs-conus-soil,soil,soil_topsoil,35.7546,-92.9821,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312362,C-312362,usgs-conus-soil,soil,soil_topsoil,33.4986,-93.6927,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312364,C-312364,usgs-conus-soil,soil,soil_topsoil,33.7615,-94.421,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312365,C-312365,usgs-conus-soil,soil,soil_topsoil,35.6361,-92.3712,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312366,C-312366,usgs-conus-soil,soil,soil_topsoil,33.4742,-92.9776,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312367,C-312367,usgs-conus-soil,soil,soil_topsoil,35.9111,-90.7026,canonical_wgs84,temperate,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312370,C-312370,usgs-conus-soil,soil,soil_topsoil,34.8646,-91.5232,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/08/08,07/08/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312371,C-312371,usgs-conus-soil,soil,soil_topsoil,34.5482,-93.8729,canonical_wgs84,subtropical,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/10/08,07/10/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312373,C-312373,usgs-conus-soil,soil,soil_topsoil,35.5482,-91.5798,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312374,C-312374,usgs-conus-soil,soil,soil_topsoil,35.508,-93.6489,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/03/08,07/03/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312375,C-312375,usgs-conus-soil,soil,soil_topsoil,35.6682,-92.1279,canonical_wgs84,temperate,,GLiM:3:ss,,,,<2 mm,0.0,0.05,07/07/08,07/07/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312376,C-312376,usgs-conus-soil,soil,soil_topsoil,36.4064,-91.875,canonical_wgs84,temperate,,GLiM:6:sc,,,,<2 mm,0.0,0.05,07/01/08,07/01/08,4,As;Cu;Ni;Zn,4
usgs-conus-soil::C-312377,C-312377,usgs-conus-soil,soil,soil_topsoil,33.0673,-92.9331,canonical_wgs84,subtropical,,GLiM:1:su,,,,<2 mm,0.0,0.05,07/11/08,07/11/08,4,As;Cu;Ni;Zn,4
