cohort_id,element_or_analyte,medium,sample_type,grain_fraction,measurement_basis,method_family,digestion_or_extraction,unit_layer,comparability_tier,n_quantified_records,n_censored_records,n_not_normalized_records,quantified_fraction,n_quantified_samples,n_sources,source_ids,dominant_source_id,dominant_source_share,n_with_coordinates,n_with_geology_match,workflow_band_high,workflow_band_medium,workflow_band_low,bbox_west,bbox_south,bbox_east,bbox_north,sampled_at_min,sampled_at_max
cohort-d8a21f0772f0,Hg,water,water_river,,freshwater_dissolved_operational_fraction_ng_per_l,other_mercury_in_water_is_determined_by_spectrometric_fluorescence,GEMStat dissolved operational fraction,ug/L,single_lineage_ready,356,0,0,1.0,328,1,gemstat-open-archive,gemstat-open-archive,1.0,356,0,0,356,0,-74.3799,45.5676,-72.6105,46.6776,2012-04-02T00:00,2019-07-18T08:10
cohort-13762d521d2a,Hg,water,water_river,,freshwater_dissolved_operational_fraction_ug_per_l,aas,GEMStat dissolved operational fraction,ug/L,exploratory_only,12,36,0,0.25,12,1,gemstat-open-archive,gemstat-open-archive,1.0,12,0,0,48,0,-91.43916667,38.71,-91.43916667,38.71,1979-08-21T09:30,1989-11-09T12:00
cohort-4c1219227107,Hg,water,water_river,,freshwater_extractable_operational_fraction_ug_per_l,aas,GEMStat extractable operational fraction,ug/L,insufficient_background,0,24,0,0.0,0,0,,,0.0,0,0,0,24,0,,,,,,
cohort-1a2ef6be0ea1,Hg,water,water_river,,freshwater_suspended_operational_fraction_ng_per_l,other_low_level_mercury_in_water_is_analyzed_by_atomic_fluorescence_using_a_gold_trap,GEMStat suspended operational fraction,ug/L,exploratory_only,8,0,0,1.0,8,1,gemstat-open-archive,gemstat-open-archive,1.0,8,0,0,8,0,-63.2342,52.2283,-56.8714,55.2333,2005-09-23T12:00,2005-10-01T12:00
cohort-bfb6b1398c7f,Hg,water,water_river,,freshwater_suspended_operational_fraction_ug_per_l,other_total_mercury_in_water_is_analyzed_by_atomic_fluorescence,GEMStat suspended operational fraction,ug/L,insufficient_background,0,2,0,0.0,0,0,,,0.0,0,0,0,2,0,,,,,,
cohort-09cd5dea5553,Hg,water,water_river,,freshwater_total_operational_fraction_ng_per_l,other_mercury_by_cold_vapor_atomic_fluorescence_detector_with_concentration_by_an_inline_gold_trap,GEMStat total operational fraction,ug/L,single_lineage_ready,71,1,0,0.9861,71,1,gemstat-open-archive,gemstat-open-archive,1.0,71,0,0,72,0,-63.2342,52.728934,-59.8736,53.7381,2000-04-29T15:00,2003-06-01T10:40
cohort-3e4eea411b8c,Hg,water,water_river,,freshwater_total_operational_fraction_ng_per_l,other_mercury_in_water_is_determined_by_spectrometric_fluorescence,GEMStat total operational fraction,ug/L,single_lineage_ready,369,0,0,1.0,341,1,gemstat-open-archive,gemstat-open-archive,1.0,369,0,0,369,0,-74.3799,45.5676,-72.6105,46.6776,2012-04-02T00:00,2019-07-18T08:10
cohort-d9f7df6a57fe,Hg,water,water_river,,freshwater_total_operational_fraction_ug_per_l,aas,GEMStat total operational fraction,ug/L,exploratory_only,64,148,0,0.3019,64,1,gemstat-open-archive,gemstat-open-archive,1.0,64,0,0,212,0,-112.4264,38.71,-52.7008,59.1139,1979-03-27T10:00,2002-01-17T11:30
cohort-f2af6c6a352a,Ni,sediment,sediment_floodplain,<2 mm; pulverized <0.063 mm,aqua_regia_leachable_<2mm_floodplain_sediment,icp_oes,hot aqua regia leach at 95 C,mg/kg,single_lineage_ready,374,0,0,1.0,374,1,foregs-floodplain-sediment,foregs-floodplain-sediment,1.0,374,348,0,374,0,-15.45288278,27.82639699,26.487047148,49.31,,
cohort-d402fddca8a4,Ni,sediment,sediment_floodplain,<2 mm; pulverized <0.063 mm,total_selected_<2mm_floodplain_sediment,xrf,pressed powder pellet,mg/kg,single_lineage_ready,372,0,0,1.0,372,1,foregs-floodplain-sediment,foregs-floodplain-sediment,1.0,372,346,0,372,0,-15.45288278,27.82639699,26.487047148,49.31,,
cohort-76dc131a245c,Ni,sediment,sediment_marine,,dry_weight_partial_nitric_acid,icp_oes,Metoden anvendes på analyseløsninger fremstilt ved ekstraksjon med 7 M HNO3 i autoklav i samsvar med Norsk Standard - NS 4770,mg/kg,single_lineage_ready,401,0,0,1.0,401,1,norway-marchem,norway-marchem,1.0,401,0,0,401,0,5.5623,64.0723,36.6777,78.252,2015,2017
cohort-b547c0d5f503,Ni,sediment,sediment_marine,,dry_weight_partial_nitric_acid,icp_oes,Prøveframstilling følger prosedyre i LABdok_P03: Framstilling av analyseløsninger etter partiell oppslutning i salpetersyre iht. NS-4770.,mg/kg,single_lineage_ready,477,2,0,0.9958,477,1,norway-marchem,norway-marchem,1.0,477,0,0,479,0,1.588881,56.732085,34.038155,81.548998,2019,2024
cohort-f5724be7108f,Ni,sediment,sediment_marine_core,bulk sediment,bulk_marine_sediment_geochemical_analysis,other_geochemical_analysis_on_bulk_sediment,not reported in publisher table,mg/kg,single_lineage_ready,27,0,0,1.0,26,1,pangaea-arabian-sea-sediment,pangaea-arabian-sea-sediment,1.0,27,0,0,27,0,57.3555,10.0345,68.3668,19.5163,,
cohort-108458252986,Ni,sediment,sediment_marine_surface,bulk sediment,bulk_marine_surface_sediment_geochemical_analysis,icp_ms,not reported in publisher table,mg/kg,single_lineage_ready,44,0,0,1.0,44,1,pangaea-south-china-sea-sediment,pangaea-south-china-sea-sediment,1.0,44,0,0,44,0,105.2847,4.0725,120.155,20.6,,
cohort-5dbe6ef3a7fd,Ni,sediment,sediment_stream,<180 µm fine stream sediment,river_sediment_<180um_national_geochemical_map,,,mg/kg,single_lineage_ready,3024,0,0,1.0,3024,1,japan-gsj-geochemical-map,japan-gsj-geochemical-map,1.0,3024,2622,0,3024,0,127.6799,26.1292,145.7221,45.4518,,
cohort-18f30d6cf448,Ni,sediment,sediment_stream,wet sieved <150 micrometres,aqua_regia_leachable_<150um_stream_sediment,icp_oes,hot aqua regia leach at 95 C,mg/kg,single_lineage_ready,456,0,0,1.0,456,1,foregs-stream-sediment,foregs-stream-sediment,1.0,456,446,0,456,0,-15.5555631,27.92424718,26.334653006,50.85749,,
cohort-ccf3cbfefed0,Ni,sediment,sediment_stream,wet sieved <150 micrometres,total_selected_<150um_stream_sediment,xrf,pressed powder pellet,mg/kg,single_lineage_ready,456,0,0,1.0,456,1,foregs-stream-sediment,foregs-stream-sediment,1.0,456,446,0,456,0,-15.5555631,27.92424718,26.334653006,50.86,,
cohort-cd8778457566,Ni,soil,soil_a_horizon,<2 mm,near-total concentration in <2 mm soil fraction,icp_oes,near-total HCl-HNO3-HClO4-HF digestion,mg/kg,single_lineage_ready,661,0,0,1.0,661,1,usgs-conus-soil,usgs-conus-soil,1.0,661,658,0,661,0,-124.132,30.4554,-85.0352,41.9863,02/17/09,10/01/08
cohort-d8a3d643938d,Ni,soil,soil_agricultural_ploughed,<2 mm,modified_aqua_regia_extractable_dry_soil_<2mm,icp_ms,15 g soil; 90 mL aqua regia; 95 C for one hour; diluted to 300 mL with 5% HCl,mg/kg,single_lineage_ready,2108,0,0,1.0,2108,1,gemas-europe,gemas-europe,1.0,2108,1991,0,2108,0,-16.3444,28.4742,35.1536,70.5883,,
cohort-bebb90a0a8a2,Ni,soil,soil_agricultural_ploughed,<63 um,xrf_total_fused_bead_dry_soil_milled_<63um,xrf,fused bead preparation after milling,mg/kg,single_lineage_ready,2108,0,0,1.0,2108,1,gemas-europe,gemas-europe,1.0,2108,1991,0,2108,0,-16.3444,28.4742,35.1536,70.5883,,
cohort-52956c7feadb,Ni,soil,soil_c_horizon,<2 mm,near-total concentration in <2 mm soil fraction,icp_oes,near-total HCl-HNO3-HClO4-HF digestion,mg/kg,single_lineage_ready,661,0,0,1.0,661,1,usgs-conus-soil,usgs-conus-soil,1.0,661,658,0,661,0,-124.132,30.4554,-85.0352,41.9863,02/17/09,10/02/08
cohort-9a9621c5947d,Ni,soil,soil_grazing_land,<2 mm,modified_aqua_regia_extractable_dry_soil_<2mm,icp_ms,15 g soil; 90 mL aqua regia; 95 C for one hour; diluted to 300 mL with 5% HCl,mg/kg,single_lineage_ready,116,0,0,1.0,116,1,gemas-europe,gemas-europe,1.0,116,111,0,116,0,-9.5724,35.3114,31.9145,69.4542,,
cohort-401ded242398,Ni,soil,soil_grazing_land,<63 um,xrf_total_fused_bead_dry_soil_milled_<63um,xrf,fused bead preparation after milling,mg/kg,single_lineage_ready,116,0,0,1.0,116,1,gemas-europe,gemas-europe,1.0,116,111,0,116,0,-9.5724,35.3114,31.9145,69.4542,,
cohort-be7823b7e506,Ni,soil,soil_humus,source humus material,mild_nitric_acid_leachable_humus,icp_ms,4.5% HNO3 ultrasonic extraction for 90 minutes,mg/kg,single_lineage_ready,367,0,0,1.0,367,1,foregs-humus,foregs-humus,1.0,367,363,0,367,0,-8.75,44.18,31.22,70.16,,
cohort-e14343208ac8,Ni,soil,soil_organic_litter,,icpo_method_specific_total_or_extractable_soil,icp_oes,dry ashing of milled organic sample,mg/kg,single_lineage_ready,22,6,0,0.7857,22,1,pangaea-brasol-ne-brazil-soil,pangaea-brasol-ne-brazil-soil,1.0,22,21,28,0,0,-37.493361,-7.291667,-34.925472,-7.050194,,
cohort-2abde079dcd9,Ni,soil,soil_subsoil,,gfd_method_specific_total_or_extractable_soil,xrf,glass fusion disc preparation,mg/kg,exploratory_only,45,55,0,0.45,45,1,pangaea-brasol-ne-brazil-soil,pangaea-brasol-ne-brazil-soil,1.0,45,43,100,0,0,-48.866,-12.484194,-34.932111,-3.019861,,
cohort-643f945036e1,Ni,soil,soil_subsoil,<2 mm,aqua_regia_leachable_<2mm_subsoil,icp_oes,hot aqua regia leach at 95 C,mg/kg,single_lineage_ready,419,0,0,1.0,419,1,foregs-subsoil,foregs-subsoil,1.0,419,410,0,419,0,-8.62,35.04,26.32,51.0,,
cohort-6af5d2702d73,Ni,soil,soil_subsoil,<2 mm,total_selected_<2mm_subsoil,icp_ms,cold HNO3-HF dissolution for selected elements,mg/kg,single_lineage_ready,419,0,0,1.0,419,1,foregs-subsoil,foregs-subsoil,1.0,419,410,0,419,0,-8.6201987961374,35.043132637,26.319878791,50.99929,,
cohort-546c8ace7d91,Ni,soil,soil_subsoil,mineral soil,gemas_protocol_multi_acid_digest_dry_mineral_soil,icp_ms,GEMAS protocol multi-acid digestion,mg/kg,single_lineage_ready,83,0,0,1.0,83,1,pangaea-amazonas-soil,pangaea-amazonas-soil,1.0,83,83,0,83,0,-67.1983,-9.75042,-50.97,-2.53317,2016-03-01,2017-02-27
cohort-4e8f98faa67a,Ni,soil,soil_surface,<20 µm fine silt-clay fraction,deflatable_soil_fraction_total_acid_digest,icp_ms,HF-HNO3 acid digestion,mg/kg,single_lineage_ready,43,0,0,1.0,43,1,pangaea-north-africa-soil,pangaea-north-africa-soil,1.0,43,43,0,43,0,-13.26,15.67,32.5,33.83,,
cohort-129a266b2e84,Ni,soil,soil_topsoil,,gfd_method_specific_total_or_extractable_soil,xrf,glass fusion disc preparation,mg/kg,insufficient_background,4,12,0,0.25,4,1,pangaea-brasol-ne-brazil-soil,pangaea-brasol-ne-brazil-soil,1.0,4,3,16,0,0,-39.617972,-8.18475,-34.984194,-5.692528,,
cohort-2caeddbc9671,Ni,soil,soil_topsoil,,icpms_method_specific_total_or_extractable_soil,icp_ms,full digestion with HF and HNO3 in Walner equipment,mg/kg,single_lineage_ready,36,0,0,1.0,36,1,pangaea-brasol-ne-brazil-soil,pangaea-brasol-ne-brazil-soil,1.0,36,34,36,0,0,-48.316917,-12.418917,-34.852917,-5.838889,,
cohort-19595bdf4730,Ni,soil,soil_topsoil,,ppp_method_specific_total_or_extractable_soil,xrf,pressed powder pellet; no wet digestion,mg/kg,exploratory_only,36,49,0,0.4235,36,1,pangaea-brasol-ne-brazil-soil,pangaea-brasol-ne-brazil-soil,1.0,36,36,85,0,0,-48.866,-12.499917,-35.648278,-3.019861,,
cohort-a7b102b0d353,Ni,soil,soil_topsoil,<2 mm,aqua_regia_leachable_<2mm_topsoil,icp_oes,hot aqua regia leach at 95 C,mg/kg,single_lineage_ready,446,0,0,1.0,444,1,foregs-topsoil,foregs-topsoil,1.0,446,435,0,446,0,-15.57,27.96,26.32,50.86,,
cohort-14133628227c,Ni,soil,soil_topsoil,<2 mm,near-total concentration in <2 mm soil fraction,icp_oes,near-total HCl-HNO3-HClO4-HF digestion,mg/kg,single_lineage_ready,661,0,0,1.0,661,1,usgs-conus-soil,usgs-conus-soil,1.0,661,658,0,661,0,-124.132,30.4554,-85.0352,41.9863,02/16/09,10/01/08
cohort-ca7d2fb85434,Ni,soil,soil_topsoil,<2 mm,total_selected_<2mm_topsoil,icp_ms,cold HNO3-HF dissolution for selected elements,mg/kg,single_lineage_ready,446,0,0,1.0,446,1,foregs-topsoil,foregs-topsoil,1.0,446,435,0,446,0,-15.5660882,27.96442015,26.319878791,50.8575,,
cohort-a7f259102641,Ni,soil,soil_topsoil,mineral soil,gemas_protocol_multi_acid_digest_dry_mineral_soil,icp_ms,GEMAS protocol multi-acid digestion,mg/kg,single_lineage_ready,83,0,0,1.0,83,1,pangaea-amazonas-soil,pangaea-amazonas-soil,1.0,83,83,0,83,0,-67.1983,-9.75042,-50.97,-2.53317,2016-03-01,2017-02-27
cohort-68fbf062cc76,Ni,water,water_river,,freshwater_dissolved_operational_fraction_mg_per_l,aas,GEMStat dissolved operational fraction,ug/L,single_lineage_ready,44,4,0,0.9167,44,1,gemstat-open-archive,gemstat-open-archive,1.0,44,0,0,48,0,-91.43916667,38.71,-91.43916667,38.71,1979-11-27T09:30,1992-01-28T13:00
cohort-8b54d6cb295b,Ni,water,water_river,,freshwater_dissolved_operational_fraction_ug_per_l,icp_ms,GEMStat dissolved operational fraction,ug/L,single_lineage_ready,26,0,0,1.0,26,1,gemstat-open-archive,gemstat-open-archive,1.0,26,0,0,26,0,-117.6,49.02,-117.6,49.02,2010-03-22T11:33,2010-09-29T10:15
cohort-db4c8b8590ec,Ni,water,water_river,,freshwater_dissolved_operational_fraction_ug_per_l,other_dissolved_metals_with_in_bottle_digestion_using_inductively_coupled_plasma_sector_field_ms,GEMStat dissolved operational fraction,ug/L,single_lineage_ready,22,0,0,1.0,22,1,gemstat-open-archive,gemstat-open-archive,1.0,22,0,0,22,0,-117.6,49.02,-117.6,49.02,2009-08-03T00:00,2010-03-16T14:20
cohort-607ab1c67805,Ni,water,water_river,,freshwater_extractable_operational_fraction_ug_per_l,other_extractable_metals_by_inductively_coupled_argon_plasma_mass_spectrometry_with_pneumatic_nebulization,GEMStat extractable operational fraction,ug/L,single_lineage_ready,51,1,0,0.9808,51,1,gemstat-open-archive,gemstat-open-archive,1.0,51,0,0,52,0,-139.78,51.21,-117.7,67.58,2000-02-21T11:46,2003-02-10T11:35
cohort-ee246b14f025,Ni,water,water_river,,freshwater_total_operational_fraction_mg_per_l,aas,GEMStat total operational fraction,ug/L,single_lineage_ready,48,0,0,1.0,48,1,gemstat-open-archive,gemstat-open-archive,1.0,48,0,0,48,0,-91.43916667,38.71,-77.11722222,38.92944444,1979-03-01T12:30,1982-07-22T10:30
cohort-583b0def576d,Ni,water,water_river,,freshwater_total_operational_fraction_mg_per_l,other_inductively_coupled_plasma_icp_method_total_metals_after_rigorous_digestion,GEMStat total operational fraction,ug/L,single_lineage_ready,97,31,0,0.7578,97,1,gemstat-open-archive,gemstat-open-archive,1.0,97,0,0,128,0,-137.97,51.21,-117.7,60.12,2000-01-10T16:00,2003-02-24T11:10
cohort-31ff9155821b,Ni,water,water_river,,freshwater_total_operational_fraction_mg_per_l,other_inductively_coupled_plasma_sector_field_mass_spectrometry_with_closed_vessel_digestion,GEMStat total operational fraction,ug/L,single_lineage_ready,40,0,0,1.0,40,1,gemstat-open-archive,gemstat-open-archive,1.0,40,0,0,40,0,-137.97,51.21,-117.7,60.12,2003-03-24T07:15,2004-06-14T08:35
cohort-2d1f785789dd,Ni,water,water_river,,freshwater_total_operational_fraction_mg_per_l,other_total_metals_by_inductively_coupled_argon_plasma_emission_spectrometry_with_external_nebulizer,GEMStat total operational fraction,ug/L,single_lineage_ready,134,14,0,0.9054,134,1,gemstat-open-archive,gemstat-open-archive,1.0,134,0,0,148,0,-139.78,51.21,-117.7,67.58,2000-01-10T16:00,2003-02-24T11:10
cohort-ae4e18c7dce3,Ni,water,water_river,,freshwater_total_operational_fraction_ug_per_l,icp_ms,GEMStat total operational fraction,ug/L,single_lineage_ready,269,1,0,0.9963,269,1,gemstat-open-archive,gemstat-open-archive,1.0,269,0,0,270,0,-139.78,51.21,-117.7,67.58,2010-03-08T10:15,2019-07-16T09:35
cohort-e7173d058b4d,Ni,water,water_river,,freshwater_total_operational_fraction_ug_per_l,other_total_metals_with_in_bottle_digestion_and_inductively_coupled_plasma_sector_field_mass_spectrometer,GEMStat total operational fraction,ug/L,single_lineage_ready,301,0,0,1.0,301,1,gemstat-open-archive,gemstat-open-archive,1.0,301,0,0,301,0,-139.78,51.21,-117.7,67.58,2003-03-24T07:15,2013-05-21T11:05
cohort-e04eb9c46ca8,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,,dissolved_fraction; multiple linked BODC method records unresolved to observation,nmol/kg,single_lineage_ready,2425,0,0,1.0,2393,1,geotraces-idp2025,geotraces-idp2025,1.0,2425,0,0,2425,0,-179.990997,-77.7015,180.0,89.990501,2005-01-27T00:16:58,2019-06-12T09:00:00
cohort-25f37480fe02,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_310901,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,949,0,0,1.0,919,1,geotraces-idp2025,geotraces-idp2025,1.0,949,0,0,949,0,-67.804504,-49.547199,-28.008209,64.000198,2010-05-02T22:44:43,2012-08-09T09:42:14
cohort-be536b8d3f5c,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_320981,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,113,0,0,1.0,113,1,geotraces-idp2025,geotraces-idp2025,1.0,113,0,0,113,0,139.681,-65.8022,140.209,-56.929298,2008-03-28T22:07:00,2008-04-04T17:29:50
cohort-1d49f343510f,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_321968,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,121,0,0,1.0,121,1,geotraces-idp2025,geotraces-idp2025,1.0,121,0,0,121,0,57.6133,-37.751801,86.0299,16.7495,2009-11-18T02:53:24,2009-12-24T11:49:18
cohort-1628a114bf7b,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_326861,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,25,0,0,1.0,25,1,geotraces-idp2025,geotraces-idp2025,1.0,25,0,0,25,0,-56.816895,17.3736,-18.278107,29.7001,2010-10-28T10:12:07,2011-11-24T02:19:32
cohort-1c13d76ab2b5,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_493419,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,28,0,0,1.0,28,1,geotraces-idp2025,geotraces-idp2025,1.0,28,0,0,28,0,165.001007,30.000799,165.003006,40.000401,2011-07-21T04:07:39,2011-07-23T23:31:19
cohort-b87615ad6146,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_571336,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,52,0,0,1.0,52,1,geotraces-idp2025,geotraces-idp2025,1.0,52,0,0,52,0,-48.093201,41.3829,-13.887604,55.841301,2014-05-24T23:03:50,2014-06-22T22:43:10
cohort-a803a8339737,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_577993,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,127,0,0,1.0,127,1,geotraces-idp2025,geotraces-idp2025,1.0,127,0,0,127,0,-129.235001,60.445999,-56.550201,76.332199,2015-07-17T23:55:05,2015-09-27T05:56:44
cohort-8e572f7f6a1d,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_579050,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,341,0,0,1.0,341,1,geotraces-idp2025,geotraces-idp2025,1.0,341,0,0,341,0,-116.779999,72.734703,159.033005,89.165703,2015-08-20T03:27:23,2015-10-08T05:02:12
cohort-dceec9e2b377,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_581556,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,insufficient_background,6,0,0,1.0,6,1,geotraces-idp2025,geotraces-idp2025,1.0,6,0,0,6,0,72.056,-50.625401,72.056,-50.625401,2011-11-16T12:26:33,2011-11-16T12:26:33
cohort-924047a02377,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_583243,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,238,0,0,1.0,238,1,geotraces-idp2025,geotraces-idp2025,1.0,238,0,0,238,0,-174.998993,-64.000999,-169.996002,0.003,2014-12-30T02:24:48,2015-02-06T11:59:50
cohort-0e337574a109,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_584489,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,114,0,0,1.0,114,1,geotraces-idp2025,geotraces-idp2025,1.0,114,0,0,114,0,-171.5,-15.0,-160.770004,-3.5,2011-10-17T15:00:00,2011-10-23T00:15:00
cohort-3e7cc80dc410,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_584797,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,122,0,0,1.0,122,1,geotraces-idp2025,geotraces-idp2025,1.0,122,0,0,122,0,-160.233994,0.00375,-160.001007,35.005199,2015-08-22T09:42:58,2015-09-06T17:29:30
cohort-2f401a49c026,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_591363,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,295,0,0,1.0,292,1,geotraces-idp2025,geotraces-idp2025,1.0,295,0,0,295,0,-89.00119,-18.0005,-71.514801,-15.0005,2017-03-15T20:29:59,2017-03-31T05:04:59
cohort-f6828f1df383,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_591664,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,117,0,0,1.0,117,1,geotraces-idp2025,geotraces-idp2025,1.0,117,0,0,117,0,74.110603,-62.535999,93.549301,-58.6577,2016-01-24T06:10:32,2016-02-14T22:15:56
cohort-103ad634f2dc,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_591909,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,132,0,0,1.0,132,1,geotraces-idp2025,geotraces-idp2025,1.0,132,0,0,132,0,30.0,-58.515999,30.257999,-41.004002,2017-07-06T04:22:00,2017-07-10T21:05:30
cohort-f50b16f371ac,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_668909,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,158,0,0,1.0,158,1,geotraces-idp2025,geotraces-idp2025,1.0,158,0,0,158,0,-13.190704,78.818802,8.32663,80.853203,2016-07-22T23:26:24,2016-08-05T21:58:58
cohort-508831826472,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_672829,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,170,0,0,1.0,170,1,geotraces-idp2025,geotraces-idp2025,1.0,170,0,0,170,0,-155.171997,-19.985701,-152.0,44.578499,2018-10-07T01:43:40,2018-11-22T07:33:10
cohort-e1c82cc006c0,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_675629,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,exploratory_only,17,0,0,1.0,14,1,geotraces-idp2025,geotraces-idp2025,1.0,17,0,0,17,0,138.576004,-55.870399,139.054001,-55.812199,2020-12-25T03:26:49,2020-12-28T11:42:26
cohort-cac963341413,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_675923,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,193,0,0,1.0,193,1,geotraces-idp2025,geotraces-idp2025,1.0,193,0,0,193,0,-155.735992,-74.1763,-112.134995,-50.999802,2017-12-27T08:58:14,2018-02-02T14:10:02
cohort-c21a8a1ebe5f,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_676007,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,292,0,0,1.0,292,1,geotraces-idp2025,geotraces-idp2025,1.0,292,0,0,292,0,-54.524597,-70.175102,0.09967,-59.084,2018-12-27T00:05:58,2019-02-01T02:45:59
cohort-85e69682eb36,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_676476,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,51,0,0,1.0,51,1,geotraces-idp2025,geotraces-idp2025,1.0,51,0,0,51,0,-0.999512,-56.000099,-0.000183,-54.000099,2019-07-24T23:11:29,2019-11-09T14:26:46
cohort-30400a3665b5,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_682902,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,154,0,0,1.0,154,1,geotraces-idp2025,geotraces-idp2025,1.0,154,0,0,154,0,-0.000946,-27.0637,12.8915,-9.71301,2015-11-23T03:57:09,2015-12-15T00:15:30
cohort-14c683a49a16,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_684582,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,exploratory_only,9,0,0,1.0,9,1,geotraces-idp2025,geotraces-idp2025,1.0,9,0,0,9,0,-16.516998,18.233,-16.315002,18.288,2014-06-12T19:38:29,2014-06-13T20:26:29
cohort-15b5093f8a6a,Ni,water,water_seawater,,dissolved_seawater_molar_per_mass,other_bodc_originator_and_methods_record_685156,dissolved_fraction; linked BODC cruise-analyte method record,nmol/kg,single_lineage_ready,26,0,0,1.0,26,1,geotraces-idp2025,geotraces-idp2025,1.0,26,0,0,26,0,-137.578995,72.537003,-136.929993,75.285202,2009-09-07T19:58:19,2009-09-10T01:41:28
cohort-aaa71e29c177,Ni,water,water_stream,<0.45 micrometre filtered fraction,dissolved_<0.45um_stream_water,other_icp_qms_for_published_trace_metals,filtered below 0.45 micrometres and acidified to 1% v/v HNO3,ug/L,single_lineage_ready,807,0,0,1.0,807,1,foregs-stream-water,foregs-stream-water,1.0,807,0,0,807,0,-8.74,35.5,31.22,70.16,,
cohort-8ca74bd59d72,Pb,sediment,sediment_clay_fraction_bulk,clay fraction,clay_fraction_bulk_sediment_analysis,other_x_ray_diffraction_xrd_per_publisher_parameter_labels,"clay fraction, bulk analysis",mg/kg,single_lineage_ready,49,0,0,1.0,49,1,pangaea-east-china-sea-clay,pangaea-east-china-sea-clay,1.0,49,11,0,49,0,117.71,24.188,126.912,31.87,,
